Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-05-23 00:00:00+05:30,165.58863200318098,166.25117295252502,163.55368170684366,164.83143615722656,8359389,0.0,0.0
2023-05-24 00:00:00+05:30,164.68948969881268,165.91993130341552,164.16891658429094,165.58865356445312,8507023,0.0,0.0
2023-05-25 00:00:00+05:30,165.5886378918366,166.15653840707546,164.1215735960613,165.1627197265625,7986243,0.0,0.0
2023-05-26 00:00:00+05:30,165.63596534182486,167.76557061050548,164.78412901127663,165.1627197265625,6926193,0.0,0.0
2023-05-29 00:00:00+05:30,165.588625202752,168.28613077996116,165.44665730597634,166.86639404296875,9943211,0.0,0.0
2023-05-30 00:00:00+05:30,167.5289407353994,168.47543192599488,166.2038588454895,167.3396453857422,9727639,0.0,0.0
2023-05-31 00:00:00+05:30,167.52892657297176,167.52892657297176,162.74914357607224,164.5474853515625,41785992,0.0,0.0
2023-06-01 00:00:00+05:30,164.31088800619136,165.35201972359422,162.65452830629954,165.0680694580078,11602551,0.0,0.0
2023-06-02 00:00:00+05:30,166.487791650351,166.487791650351,164.12156371647842,165.2100372314453,7262018,0.0,0.0
2023-06-05 00:00:00+05:30,166.3931507546241,166.77174144611038,164.26354561981827,164.78411865234375,12239684,0.0,0.0
2023-06-06 00:00:00+05:30,165.16270536947584,166.34581930478728,164.26354166710092,166.01454162597656,4889564,0.0,0.0
2023-06-07 00:00:00+05:30,166.53510279596418,168.47541240027155,166.01452981300739,167.86019897460938,6270083,0.0,0.0
2023-06-08 00:00:00+05:30,169.18530713582433,174.4856637936469,168.57009361407262,172.30873107910156,27382635,0.0,0.0
2023-06-09 00:00:00+05:30,174.1543870562065,174.3910098647068,170.88899518736466,173.0186004638672,10235269,0.0,0.0
2023-06-12 00:00:00+05:30,173.0185937799425,176.47328087366367,172.87661143494122,175.76341247558594,17450400,0.0,0.0
2023-06-13 00:00:00+05:30,176.04737296101504,176.662586498202,175.1008817085365,175.43215942382812,8332566,0.0,0.0
2023-06-14 00:00:00+05:30,175.43215117574272,178.31893780622946,175.43215117574272,177.1831512451172,15061573,0.0,0.0
2023-06-15 00:00:00+05:30,176.99383486066978,177.27778507778484,175.4321303299988,176.7098846435547,9840499,0.0,0.0
2023-06-16 00:00:00+05:30,176.89919723916,178.60288426581852,176.09468839484165,178.129638671875,8562558,0.0,0.0
2023-06-19 00:00:00+05:30,178.12962571336368,178.12962571336368,175.29015235626764,175.90538024902344,5363723,0.0,0.0
2023-06-20 00:00:00+05:30,176.04738037109377,177.94036295572917,174.67497088569527,177.4671173095703,6035600,0.0,0.0
2023-06-21 00:00:00+05:30,177.4671173095703,178.60290397188936,176.5206260172526,177.4671173095703,5906854,0.0,0.0
2023-06-22 00:00:00+05:30,177.46708257411552,177.8930006838318,173.5391502567317,174.6276092529297,6683123,0.0,0.0
2023-06-23 00:00:00+05:30,174.67493456512793,177.46708040842557,173.91773880025707,176.7098846435547,15255365,0.0,0.0
2023-06-26 00:00:00+05:30,177.37245370063278,177.37245370063278,174.5803074137544,175.0062255859375,7231775,0.0,0.0
2023-06-27 00:00:00+05:30,175.00620730170795,176.9465170415012,174.9115668523941,176.0946807861328,6787438,0.0,0.0
2023-06-28 00:00:00+05:30,176.0946750375333,180.40121250421737,175.38480670046368,178.98147583007812,32476741,0.0,0.0
2023-06-30 00:00:00+05:30,178.0350043660002,181.39503664517315,177.94034946701933,179.02880859375,9579059,0.0,0.0
2023-07-03 00:00:00+05:30,179.83331976996527,182.29420255426732,178.60287837781425,181.0164337158203,7352149,0.0,0.0
2023-07-04 00:00:00+05:30,180.87447973794437,184.3764943987015,178.88684237903112,183.6666259765625,13258826,0.0,0.0
2023-07-05 00:00:00+05:30,183.61927679018186,184.32914512828825,182.05757222327117,183.05137634277344,6558910,0.0,0.0
2023-07-06 00:00:00+05:30,183.14602614600292,186.60071285193717,182.43615782760756,186.2221221923828,16276609,0.0,0.0
2023-07-07 00:00:00+05:30,186.2221372817205,187.16862844960727,181.86827213251775,182.29420471191406,12652336,0.0,0.0
2023-07-10 00:00:00+05:30,182.3415314781397,183.0040868995121,179.64404011146283,181.30039978027344,10238356,0.0,0.0
2023-07-11 00:00:00+05:30,182.34152697879603,182.6254772320476,180.59052689464608,182.1049041748047,11236383,0.0,0.0
2023-07-12 00:00:00+05:30,183.38266115356282,184.3291523079038,180.06994211336942,180.59051513671875,9191559,0.0,0.0
2023-07-13 00:00:00+05:30,181.53701215271536,181.53701215271536,176.94652412901567,177.84568786621094,10612659,0.0,0.0
2023-07-14 00:00:00+05:30,177.8930148784019,178.27162001682152,174.86424598259154,177.41976928710938,12369394,0.0,0.0
2023-07-17 00:00:00+05:30,178.36626963645605,178.83951525207004,175.85807365062584,176.52061462402344,9058800,0.0,0.0
2023-07-18 00:00:00+05:30,176.9938413460638,179.02879149905502,176.3313004433905,177.3251190185547,7177677,0.0,0.0
2023-07-19 00:00:00+05:30,180.77982292831334,186.08017953454907,180.0226270642354,182.24688720703125,31761232,0.0,0.0
2023-07-20 00:00:00+05:30,182.38886015690125,183.85592447619004,181.58435126344693,182.57815551757812,8936996,0.0,0.0
2023-07-21 00:00:00+05:30,182.4835134328246,185.8435602135713,181.8209724552023,184.6604461669922,11031250,0.0,0.0
2023-07-24 00:00:00+05:30,185.03902709989063,186.4587638807082,182.62547168403887,185.41761779785156,9981788,0.0,0.0
2023-07-25 00:00:00+05:30,185.9855344165743,190.57602284958193,185.41763387807273,189.91346740722656,18028061,0.0,0.0
2023-07-26 00:00:00+05:30,190.71798242938382,191.33319595061914,189.29824558747774,190.81263732910156,13857423,0.0,0.0
2023-07-27 00:00:00+05:30,190.95459503384777,192.13770900555687,189.8661359567991,191.14389038085938,16013422,0.0,0.0
2023-07-28 00:00:00+05:30,191.04925553133,199.18907123001603,188.82499542236326,198.76315307617188,39630520,0.0,0.0
2023-07-31 00:00:00+05:30,200.84542199769652,207.2342373510498,198.43186664241236,206.66635131835938,43494779,0.0,0.0
2023-08-01 00:00:00+05:30,207.80213621836134,214.5222147615494,207.13959529752717,213.10247802734375,63510580,0.0,0.0
2023-08-02 00:00:00+05:30,213.00784026473573,213.10248071615823,205.2466155749463,207.376220703125,22647784,0.0,0.0
2023-08-03 00:00:00+05:30,207.37624735772656,211.63545816153126,206.28777370914545,208.32273864746094,29868065,0.0,0.0
2023-08-04 00:00:00+05:30,209.8370921769108,210.31033776794683,205.956486995801,206.28775024414062,12879897,0.0,0.0
2023-08-07 00:00:00+05:30,207.94410981276673,209.50582892857116,206.00380000105716,206.28775024414062,12929354,0.0,0.0
2023-08-08 00:00:00+05:30,208.51201524110206,208.60665569616685,202.54911776425323,205.90916442871094,15314866,0.0,0.0
2023-08-09 00:00:00+05:30,206.76099683224717,207.9441108155426,204.86801445897447,206.99761962890625,12554174,0.0,0.0
2023-08-10 00:00:00+05:30,207.47085306224864,209.03257209405103,204.91532989657293,205.7671661376953,10970619,0.0,0.0
2023-08-11 00:00:00+05:30,206.247028700463,207.78261043208306,204.08762512784318,204.4235382080078,7970536,3.0,0.0
2023-08-14 00:00:00+05:30,204.71146161323566,205.38327312917215,203.27185923148912,204.4235382080078,9283695,0.0,0.0
2023-08-16 00:00:00+05:30,204.37555908681964,209.1742339404402,203.51180347092534,208.69436645507812,9687712,0.0,0.0
2023-08-17 00:00:00+05:30,210.61385242642916,210.94976554950645,206.4869888093396,207.06283569335938,11865239,0.0,0.0
2023-08-18 00:00:00+05:30,207.1108208042511,207.9265867868178,204.7114832477709,206.4869842529297,14101163,0.0,0.0
2023-08-21 00:00:00+05:30,208.45443889548935,210.70982200134665,207.0148363967023,209.99002075195312,13336739,0.0,0.0
2023-08-22 00:00:00+05:30,210.42190648695387,213.349101273462,210.03801833059634,212.77325439453125,16930149,0.0,0.0
2023-08-23 00:00:00+05:30,213.92493350799828,213.92493350799828,212.14943247935165,212.77325439453125,13507905,0.0,0.0
2023-08-24 00:00:00+05:30,213.06116311144146,213.44505124127227,210.80578007660353,211.9574737548828,11182959,0.0,0.0
2023-08-25 00:00:00+05:30,212.91721619670437,212.91721619670437,208.45443964772363,209.12625122070312,7413549,0.0,0.0
2023-08-28 00:00:00+05:30,209.1262520347587,210.46988983034197,208.45444045916406,209.89404296875,4851793,0.0,0.0
2023-08-29 00:00:00+05:30,210.3738977654618,212.8212248128193,209.4621524933385,212.19740295410156,8799235,0.0,0.0
2023-08-30 00:00:00+05:30,213.06115548360324,213.06115548360324,210.90175188072888,211.52557373046875,5490930,0.0,0.0
2023-08-31 00:00:00+05:30,212.72524459451728,212.72524459451728,209.94201911317415,211.4296112060547,18532999,0.0,0.0
2023-09-01 00:00:00+05:30,209.07827238125034,222.322603461348,207.44671119091356,221.41085815429688,29859815,0.0,0.0
2023-09-04 00:00:00+05:30,224.29006215652097,226.97732303250763,221.2189131458478,226.30551147460938,21895573,0.0,0.0
2023-09-05 00:00:00+05:30,227.36121791790669,227.36121791790669,222.37059879683423,225.15383911132812,13952922,0.0,0.0
2023-09-06 00:00:00+05:30,226.01756672249493,226.3534797919413,219.20344314189424,222.56251525878906,14623019,0.0,0.0
2023-09-07 00:00:00+05:30,223.61825111468679,228.41692603131096,220.1152242833086,224.67396545410156,30334731,0.0,0.0
2023-09-08 00:00:00+05:30,226.49745087717872,233.79144244115028,225.53771591583475,230.57632446289062,28856420,0.0,0.0
2023-09-11 00:00:00+05:30,233.7914519728926,234.07936075751923,228.56088450480155,233.31158447265625,22493483,0.0,0.0
2023-09-12 00:00:00+05:30,234.3672769580648,235.0870781862188,224.67396253889362,225.63369750976562,21174310,0.0,0.0
2023-09-13 00:00:00+05:30,226.59342528201924,228.84879360528183,223.76219549237703,227.60113525390625,9151928,0.0,0.0
2023-09-14 00:00:00+05:30,228.36892700195312,229.56859568198482,226.44945711390244,228.36892700195312,7568464,0.0,0.0
2023-09-15 00:00:00+05:30,226.11357512694372,229.66459174940607,226.11357512694372,226.6894073486328,14098284,0.0,0.0
2023-09-18 00:00:00+05:30,227.45718375510833,232.39981290300003,226.54543847906143,231.48806762695312,11163399,0.0,0.0
2023-09-20 00:00:00+05:30,231.77599643206275,236.09480381899562,230.6723070687151,232.01593017578125,18936709,0.0,0.0
2023-09-21 00:00:00+05:30,230.38440399857149,233.11964013194552,227.55318850147424,229.3286895751953,10134737,0.0,0.0
2023-09-22 00:00:00+05:30,228.99276350220543,229.66457503414458,226.49744678998232,228.36892700195312,7209300,0.0,0.0
2023-09-25 00:00:00+05:30,229.520620778352,230.5763351424852,227.60115076676004,230.00048828125,8027642,0.0,0.0
2023-09-26 00:00:00+05:30,230.09647299629452,233.40755591449474,229.42466140547617,230.52835083007812,10681642,0.0,0.0
2023-09-27 00:00:00+05:30,230.24041349431477,230.81626033419488,228.2729685209102,229.66458129882812,9679279,0.0,0.0
2023-09-28 00:00:00+05:30,229.95251520276005,231.48808243846082,226.1615501820997,227.50518798828125,32887087,0.0,0.0
2023-09-29 00:00:00+05:30,229.90452332100264,241.3733536990989,229.85653364188545,235.66293334960938,35038887,0.0,0.0
2023-10-03 00:00:00+05:30,234.51124151413163,236.76660986599575,230.86424576555083,231.48806762695312,14885044,0.0,0.0
2023-10-04 00:00:00+05:30,231.29614218349613,231.29614218349613,222.17865940032925,225.6816864013672,25424437,0.0,0.0
