Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-05-23 00:00:00+05:30,372.524637621587,380.170208172588,354.832056704277,357.919677734375,40772,0.0,0.0
2023-05-24 00:00:00+05:30,356.79244053278524,356.79244053278524,339.14885830863653,343.11865234375,33467,0.0,0.0
2023-05-25 00:00:00+05:30,335.22809270263616,365.0751673077095,334.10086971860653,353.2147521972656,22926,0.0,0.0
2023-05-26 00:00:00+05:30,356.7434656718367,357.62563885756725,348.50976950288026,350.5191955566406,3826,0.0,0.0
2023-05-29 00:00:00+05:30,354.83205148974093,354.83205148974093,349.9310563034186,350.47015380859375,4833,0.0,0.0
2023-05-30 00:00:00+05:30,351.8914730609383,351.8914730609383,343.0696812571822,345.3241271972656,2954,0.0,0.0
2023-05-31 00:00:00+05:30,349.68598277582817,349.68598277582817,344.09883667786056,346.0592346191406,1094,0.0,0.0
2023-06-01 00:00:00+05:30,346.8924329219385,352.8226550388164,343.65778806786017,348.8038330078125,3012,0.0,0.0
2023-06-02 00:00:00+05:30,349.44095739389564,357.7726492251666,341.158263549253,345.814208984375,6453,0.0,0.0
2023-06-05 00:00:00+05:30,343.2657285303938,351.303343009122,343.0696767497875,348.4117736816406,2326,0.0,0.0
2023-06-06 00:00:00+05:30,349.3919372577167,397.9607845945104,348.46073626440506,376.00433349609375,58928,0.0,0.0
2023-06-07 00:00:00+05:30,374.43603725256975,383.2088307189648,368.6038409373729,371.0053405761719,8733,0.0,0.0
2023-06-08 00:00:00+05:30,375.3672508034912,411.5855889726803,371.4954524602861,384.1400146484375,51697,0.0,0.0
2023-06-09 00:00:00+05:30,382.27764735310166,393.2068612883568,378.25882507775475,383.1598205566406,10520,0.0,0.0
2023-06-12 00:00:00+05:30,385.26721877634975,399.87220832981404,379.3860245658167,389.7271423339844,10149,0.0,0.0
2023-06-13 00:00:00+05:30,390.5603109869588,419.5251800257533,390.168207448818,395.8043518066406,57121,0.0,0.0
2023-06-14 00:00:00+05:30,399.4311001413422,403.59694597103714,392.6677328946151,395.8043518066406,11112,0.0,0.0
2023-06-15 00:00:00+05:30,399.38210738330184,400.3623064148836,384.23802038004374,386.39447021484375,6920,0.0,0.0
2023-06-16 00:00:00+05:30,391.1974540398019,405.8024141710264,385.70833327608426,391.8835754394531,17750,0.0,0.0
2023-06-19 00:00:00+05:30,392.6187351742523,396.49053356124676,390.90338675958685,392.0306396484375,6634,0.0,0.0
2023-06-20 00:00:00+05:30,394.9712339583219,396.8826042294406,389.1390374270291,391.68756103515625,5122,0.0,0.0
2023-06-21 00:00:00+05:30,395.4122752250057,405.99844249634407,392.1776304526328,393.3538513183594,5087,0.0,0.0
2023-06-22 00:00:00+05:30,389.6291295482681,404.8222151029804,387.1786318781532,391.8835754394531,12194,0.0,0.0
